auction_id,bid_amount,time_left_minutes,user_id,is_fraud
406,270.5171153245543,8,40,0
406,283.8575500301339,1364,67,0
406,274.96093109458457,1424,100,0
406,284.924287277979,753,52,0
406,282.9129814940928,882,12,0
406,303.0179990996428,257,48,0
406,300.90825984207277,1184,40,0
406,305.6575781848766,1214,71,0
406,303.12867370828087,1259,68,0
406,306.823358345568,187,54,0
406,308.36859512428384,525,100,0
406,307.1894391064828,1345,64,0
406,317.1441031105,61,66,0
406,312.52898925495424,305,44,0
406,320.1790511821448,1149,2,0
406,333.9943348014493,1144,89,0
406,316.7068850971722,937,95,0
406,320.0898787010951,1350,1,0
406,312.43470261052414,936,37,0
406,339.1103490370865,1213,49,0
406,334.85558027588434,745,76,0
406,339.43335619338046,346,80,0
406,327.86685736377063,1038,95,0
406,328.1227357728243,1035,29,0
406,331.31027127712144,603,71,0
406,347.36187467319644,225,85,1
407,793.314386157133,399,35,1
407,822.9106300810624,194,2,0
407,855.5171462205146,494,75,0
407,902.2300227808919,1379,45,0
407,928.4212728378396,1026,66,0
407,941.5670989808875,548,99,0
407,1019.8835282334172,1365,62,0
407,1022.6105204165862,605,25,0
407,1067.7767835568015,478,59,0
407,1172.115521363247,1315,63,0
407,1107.0983329027342,118,58,0
407,1256.8298332967026,199,38,0
407,1230.6036252876497,260,29,0
407,1332.4071342874254,1140,66,0
407,1228.495981524814,926,80,0
407,1437.5094087776256,844,57,0
407,1450.3274535222445,289,50,0
407,1399.9658931377483,989,82,0
407,1439.7513715060536,490,89,0
407,1543.1536157042879,797,12,0
407,1567.2372425237372,1169,58,0
407,1612.5362053930367,852,100,0
407,1577.4384998087246,1364,53,0
407,1574.9160985052106,127,79,0
407,1537.9017907913658,767,76,0
407,1683.5186850693976,421,97,0
407,1592.3493402769136,62,42,0
407,1638.2660023885142,1439,62,0
407,1978.2363033265353,1174,94,0
407,1938.4834634508968,5,10,0
407,1719.5031465417126,189,68,0
407,1730.513507652189,294,96,1
407,2051.528597446088,1390,36,0
408,947.9901685393377,670,31,0
408,1020.4455269658839,524,96,0
408,1067.978057000497,805,84,0
408,1168.5077873963298,974,7,0
408,1178.6076631602907,634,15,0
408,1320.8337966322922,930,65,0
408,1410.6816858260472,121,84,0
408,1415.9089815036393,1381,35,0
409,948.8677290606981,932,87,0
409,975.975493674586,228,23,0
409,1019.3838496455979,109,63,0
409,1022.3213680851765,1176,33,0
409,1053.2602254328267,328,14,0
409,1075.0262337925226,162,4,0
409,1096.6681288398852,879,63,0
409,1200.0207043490623,1345,58,0
409,1185.498178139874,49,72,0
409,1261.2774634477744,1180,4,0
409,1197.2493619602499,873,28,0
409,1237.4950410309357,799,69,0
409,1297.568494060541,229,42,0
409,1419.0463297967935,1215,50,0
409,1415.043082778519,1166,86,0
409,1358.2313088617643,353,88,0
409,1518.3212099981956,972,26,0
409,1435.6724148365242,1239,59,0
409,1540.8024607074885,832,70,0
409,1415.5331054100022,1363,38,0
409,1523.877475485818,861,79,0
409,1686.9249332366057,1331,44,0
409,1523.240178871733,73,14,0
409,1632.0306945741045,900,21,0
409,1653.5217850508802,490,9,0
409,1636.1131631638668,936,26,0
409,1669.1240042072345,1197,83,0
409,1619.710431508191,1091,76,0
409,1687.514776086777,1211,2,0
409,1837.5165542355587,638,61,0
409,1859.7201953203794,353,26,0
409,1768.4894730596172,502,53,0
410,636.1924041022331,830,99,0
410,699.2567789146913,636,99,0
410,788.2600558316269,831,93,0
410,889.884580157531,360,25,0
410,869.9607155895364,933,38,0
410,934.5451977062803,1382,14,0
410,1095.922854950029,1197,27,0
410,1148.2023515025003,48,58,0
410,1115.4885583287603,24,15,0
410,1295.3479022136248,575,33,0
410,1287.3383366056346,212,54,0
410,1437.4538028121383,31,98,0
410,1647.7147791916505,46,92,1
411,314.71616998549564,392,75,0
411,325.1552836282324,1422,37,0
411,335.51079992706565,414,98,0
411,341.8679714226468,853,53,0
411,347.444113787444,463,14,0
411,364.4716208354224,989,17,0
411,373.0903664544169,719,61,0
411,379.05196853915584,981,30,0
411,390.9460178085016,464,66,0
411,400.984108573369,648,66,0
411,408.3270387132731,998,54,0
411,425.18045048240725,277,95,0
411,437.9537009864136,1423,57,0
411,432.9030043852531,767,24,0
411,427.03573070211155,347,67,0
411,428.4066302433369,103,72,0
411,435.2580069146452,1324,33,0
411,443.0475601222163,526,51,0
411,476.2238689953364,1373,82,0
411,512.7255265201735,1295,83,0
411,520.5052239281499,362,37,0
411,536.181211204507,79,4,0
411,538.6180338463946,391,15,0
411,515.4453923220882,108,40,0
411,576.1399561423716,1428,37,0
411,560.2596622050079,324,21,0
411,549.4782549768183,976,37,0
411,605.1126212384196,1163,99,0
411,608.4900863810428,649,43,0
411,618.8766448102323,641,80,0
412,974.2328036633869,1218,57,0
412,1004.7125911955414,84,56,0
412,1043.8235820021055,791,63,0
412,1064.8052229303012,1122,59,0
412,1125.3366570189517,530,85,0
412,1163.5436346549545,388,40,0
412,1192.4944784875697,1216,56,0
412,1245.196824926388,1183,7,0
412,1274.1681670803512,1339,91,0
412,1214.832804713957,1378,18,1
412,1331.1322357868048,1044,41,1
412,1358.047136863619,1357,13,0
412,1341.9740472583387,136,46,0
412,1452.6773699926698,1290,42,0
412,1486.794146428288,762,76,0
412,1518.2686134827516,76,63,0
412,1441.031922872115,1365,25,0
412,1476.3976875833882,32,3,0
412,1505.9452910408877,29,87,1
412,1658.449912637152,521,10,0
412,1744.0780282750352,632,69,0
412,1560.5186433171486,870,14,0
412,1775.7277053002706,1301,76,0
412,1790.9161275864349,192,10,0
412,1609.521156222639,905,49,0
412,1810.6108654484701,124,54,0
412,1896.484608971099,457,33,0
412,1801.979138526829,693,72,1
412,2071.776454648387,419,62,0
412,1950.5628162260086,807,42,0
412,1990.729467277119,907,89,0
412,1868.1540920082857,669,47,0
412,1876.2705388658092,1182,83,0
413,613.7405074962219,1294,56,0
413,643.0084247746078,359,48,0
413,675.9590977134786,976,89,0
413,691.4903739195272,397,12,0
413,725.6712181205155,636,57,0
413,784.6337972869017,496,79,0
413,776.0108844431447,896,26,0
413,831.1420340872347,1193,41,0
413,899.8374037718772,110,39,0
413,860.8286249226203,251,75,0
413,895.9538758660344,386,35,0
413,959.2885407844528,203,55,0
413,905.1320376002986,895,68,0
413,926.76267560284,120,84,0
413,996.9930579639583,722,61,0
413,1036.2283221304547,1201,46,0
413,1116.2349718170008,1293,16,0
413,1033.8218703157306,1177,75,0
413,1086.5804192133378,1195,8,0
413,1158.5532519249139,1120,16,0
414,573.0156147401725,828,60,0
414,714.8460707684567,583,21,0
414,846.0532768358798,791,8,0
414,949.3409408303446,488,16,0
414,1220.6433132606364,592,47,0
414,1370.4987762666287,706,18,0
415,87.84338401602413,1160,24,0
415,91.03111517279416,1424,17,0
415,94.33208906350482,1331,25,0
415,98.68707326903731,1193,50,0
415,103.83846775673511,703,40,0
415,104.54883181744394,1027,25,0
415,107.57535762751381,1258,47,0
415,112.04598085729609,1184,64,0
415,120.9741525245406,1426,3,0
415,118.96485761262713,1014,34,1
415,127.53335829035179,642,15,0
415,122.81421946360715,674,36,0
415,135.54853100670067,729,82,0
415,128.43303980315292,1129,78,0
415,145.8761500231015,1228,9,1
415,148.380539234367,58,89,0
415,146.9134431038025,899,54,0
415,163.59497539053112,148,85,0
415,155.62681287157193,393,6,0
415,161.71570879148146,1203,19,0
415,158.39581155970524,382,92,0
415,164.56178950322533,220,94,1
415,181.86222550368376,1039,25,0
415,170.6839677773075,692,38,0
415,192.94906826308926,687,17,0
415,190.6998603656426,1294,25,0
415,188.28241010807795,43,76,0
416,144.88232173033538,728,54,0
416,150.1244401345187,1293,35,0
416,154.03388895728415,602,66,0
416,158.46990286594348,914,44,0
416,166.03853395124332,1281,4,0
416,163.03195202182332,816,5,0
416,170.37689466205194,59,16,0
416,181.32270872064507,992,22,0
416,184.3762771589432,1175,75,0
416,188.20608445465203,787,100,0
416,196.57593471932188,1107,57,0
416,191.9781355339813,188,4,0
416,196.5157358748719,526,54,0
416,207.2860546329595,1140,87,0
416,216.1437353662264,1045,55,0
416,221.02525366619494,1036,10,0
416,205.5069377005059,1239,30,0
416,213.54963903006706,892,15,0
416,214.51161427223713,423,54,0
416,228.26176557683104,633,10,0
416,218.3484212916394,548,24,0
416,243.51835501230175,1172,72,0
416,262.044946604551,1146,28,0
416,229.87074348516552,530,83,0
416,232.6213452868023,1052,55,0
416,273.35017292099894,214,99,0
416,271.43793281329283,1281,38,1
416,269.0575805978454,203,71,0
416,248.48490902639557,1250,83,0
416,268.8697679183603,1051,55,0
416,286.7163379940472,94,27,0
416,306.5967146141515,293,14,0
416,309.57498501858987,78,86,0
416,314.6598053008227,742,2,0
416,288.5157884911531,1088,67,0
416,317.7009894853043,1031,98,0
416,316.71869751514214,1291,14,0
416,309.5162413033438,40,11,0
416,333.19544317656414,778,61,0
416,305.2412960103736,1290,12,0
416,319.61454868795124,1218,93,0
416,323.5683950355485,1146,54,0
416,322.5547159659501,1332,38,0
416,338.93734593716476,962,8,0
416,368.0173658436041,344,42,0
417,215.57572715273452,257,44,0
417,222.15962335934142,1250,51,0
417,229.81798040827178,1172,61,0
417,232.84503442725025,178,20,0
417,242.24278323790762,189,67,0
417,247.10378670960617,1135,89,0
417,249.10966636174035,762,88,0
417,262.3693361639961,404,8,0
417,263.2569598449494,1223,12,0
417,270.0178308374641,1086,17,0
417,272.7955086805405,413,96,0
417,286.32567875626347,862,51,0
417,289.1890531882034,1308,74,0
417,297.1448956531286,254,82,0
417,293.6653781301592,733,56,0
417,318.6547367058456,1002,16,0
417,320.628703192378,741,38,0
417,335.00491491633056,887,42,0
417,307.9869838795961,837,61,0
417,315.9378893018213,813,31,1
417,330.3841002172895,1386,38,0
417,340.005649883893,982,54,0
417,330.9796381046136,668,33,0
417,334.7728580056589,796,52,0
417,343.9015281230108,988,74,0
417,344.664596739556,335,36,0
417,377.04980217897315,552,50,0
417,357.1082636231372,1066,51,0
417,404.0464267248965,825,18,0
417,389.3305174878974,31,34,0
417,429.6354795353217,1055,4,0
417,396.78600898524337,1276,17,0
417,382.30321453882857,679,41,0
417,382.5835210105938,192,74,0
417,409.95777848773474,239,97,0
417,408.1763821098313,1279,57,0
417,426.0164753199126,1369,70,0
417,452.5422155160224,1438,18,0
417,483.17244566567,1156,73,0
417,475.80908920769355,494,4,0
417,470.6048828851429,746,43,0
417,450.98521353469164,655,50,0
417,486.75466768934973,351,51,0
417,492.8240336534051,958,25,0
417,474.8215132413302,1363,97,0
417,441.9640577367421,938,88,0
417,540.3023030074294,514,40,0
418,927.1032360751337,1105,82,0
418,986.1964615100158,998,38,0
418,1028.8410455429112,225,35,0
418,1109.2011759965187,985,97,0
418,1121.915356041013,1038,7,0
418,1153.6321754945054,1124,52,0
418,1211.7684568241853,746,37,0
418,1351.8523082880681,297,31,0
418,1441.091888596291,86,95,0
418,1347.2639313226343,172,82,0
418,1369.6212002790778,450,10,0
418,1585.6350722098318,1318,96,0
418,1563.747646408262,440,80,0
418,1498.386143178695,1052,49,0
418,1543.602616576768,96,63,0
418,1781.4090915062643,626,47,0
418,1940.5719343230433,1413,59,1
418,1999.2470650125122,1180,22,0
418,2073.5482549316675,517,3,0
419,709.1763732893319,1187,38,0
419,731.9457758418102,1089,46,0
419,752.1756597883888,347,88,0
419,777.4344004860636,1170,49,0
419,813.4418872856145,1078,18,0
419,841.8368248726224,396,71,0
419,857.1556031731081,326,65,0
419,887.403523317272,634,62,0
419,953.8377626867917,277,64,0
419,915.2450722573119,1119,19,0
419,931.8583469602507,215,65,0
419,990.5105508993948,797,45,0
419,1066.7983566125279,32,10,0
419,1052.7829997559243,164,37,0
419,1009.9294150324021,565,27,0
419,1148.038804193328,847,27,0
419,1129.3193619726765,504,96,0
419,1121.1754653566013,434,28,0
419,1084.9998956793547,454,7,0
419,1183.4949915195828,724,38,0
419,1301.8354018324192,1244,46,0
419,1188.942769289369,737,15,0
419,1208.6052324925488,1338,5,0
419,1356.195267248881,123,86,0
419,1326.0011029242849,674,32,0
419,1488.1599081339368,365,45,0
419,1400.854074527667,477,49,0
419,1339.7049479598563,492,58,0
420,844.4219204830506,794,68,0
420,866.8658972853793,807,76,0
420,896.9077236074243,1412,45,0
420,925.8490050107175,383,92,0
420,934.0971441872516,1227,14,0
420,963.0071654381128,820,63,0
420,988.3989084782801,491,60,0
420,1045.2565411338053,1178,29,0
420,1048.6069274655795,1174,23,0
420,1055.9993265733133,786,1,0
420,1047.767441430631,299,76,0
420,1097.9530732137418,695,68,0
420,1194.4648290151927,659,2,0
420,1200.5249831328174,428,99,0
420,1161.9320900560915,454,30,0
420,1275.17490304882,1430,86,0
420,1309.420779879139,1162,11,0
420,1236.6990229089922,153,51,0
420,1207.3667201541145,1113,6,0
420,1367.8862871971653,1325,22,1
420,1363.2890411697808,353,44,0
420,1409.9520466142478,81,97,0
420,1481.4382745075054,219,62,0
420,1485.2457600082348,778,14,0
420,1510.5029023634925,798,72,0
420,1559.9497026246506,1033,75,0
420,1566.2434354438221,1325,86,0
420,1373.2552119549182,712,11,0
420,1510.4540038495245,826,94,0
420,1683.8288992698915,15,12,0
420,1524.024602515166,63,36,0
420,1589.962138735061,1233,65,0
420,1467.6885037969362,1086,17,0
421,973.840154612072,722,3,0
421,1029.5235004905483,587,77,0
421,1118.8847437596933,1172,33,0
421,1203.5662003333623,1142,95,1
421,1232.6111604136204,1287,59,0
421,1350.2733775084291,354,77,0
421,1343.47684499171,257,66,0
421,1394.9359023637207,737,39,0
421,1415.7715892937213,1168,33,0
421,1610.1711148110762,712,58,0
421,1543.7949580949967,513,88,0
421,1781.7501189520092,499,34,0
422,815.3524739295297,979,21,0
422,882.9829851970502,239,71,0
422,927.8347474710872,658,76,0
422,1007.3376805188929,987,40,0
422,1031.5941461002894,508,81,0
422,1148.7521335938927,54,32,0
422,1096.4432626900698,98,96,0
422,1274.7099668635985,914,36,0
422,1181.8050248921713,341,82,0
422,1265.5786851622777,437,14,0
422,1272.9616378802752,296,22,0
422,1482.868921298398,1133,66,0
422,1589.807891469935,1340,30,0
422,1698.1533767025492,995,30,0
422,1532.6455397414106,833,73,1
422,1816.1939528010812,1021,82,0
423,474.3404902175997,1239,12,0
423,486.7246481034096,281,46,0
423,495.45425709912143,719,45,0
423,512.1805319702548,1424,61,0
423,520.8847679982003,1119,67,0
423,542.0620742004015,233,33,0
423,548.6982699909889,1431,38,0
423,544.8843367161419,1056,31,1
423,582.4110352289106,975,74,0
423,593.8408997944213,1263,25,0
423,597.449092262495,430,22,0
423,611.1240245761585,793,40,0
423,602.7239681366766,28,4,0
423,654.9027581293532,845,5,0
423,614.254511611433,391,67,0
423,629.0481051731444,399,28,0
423,660.6647881241232,93,12,1
423,633.5356364387299,80,55,0
423,653.2603022247281,548,24,0
423,678.3755890587054,741,69,0
423,732.1524223081435,183,16,0
423,702.077270926315,592,17,1
423,721.3152016037318,1427,95,0
423,769.2900513439768,599,72,0
423,781.4741076657936,271,17,0
423,778.0770051652971,832,49,0
423,770.9326085776966,372,85,0
423,737.9583821815322,641,18,0
423,740.8226241708112,1419,33,0
423,866.0103537776489,492,83,0
423,798.823166678037,1283,96,0
423,797.422045337607,910,38,0
423,864.4893357992783,1244,55,0
423,914.5128234468706,794,47,0
423,940.2258874879622,893,66,0
423,926.9739767155886,663,98,0
423,930.4364305591262,27,77,1
423,826.944357460605,685,68,0
423,913.8660109299346,1172,32,0
423,1005.1231810525269,617,70,0
423,977.2146822104748,716,93,0
423,933.8234225076048,418,62,0
423,1042.9029701459579,1249,99,0
423,910.0317164060268,957,23,0
423,906.9368751639676,1282,80,0
423,1083.630013318938,464,46,0
423,1056.8557708325104,194,49,0
423,970.0401573885108,427,26,0
423,1073.9370955497143,1167,49,0
423,1082.3854110206598,138,9,0
424,275.63775326535773,578,10,0
424,283.2141640171197,1440,64,0
424,290.69113519726875,589,13,0
424,293.70126721439823,132,76,0
424,301.3704910226921,1357,74,0
424,317.7268213510719,1044,54,0
424,318.89979116488314,175,24,0
424,321.74253288469504,783,69,0
424,330.6454364098902,1221,21,0
424,337.2282705461005,967,79,0
424,342.2517093503901,1299,62,0
424,352.70527729534297,699,35,0
424,356.3243013650477,837,34,0
424,360.6405497095089,774,48,0
424,380.65044041702356,974,98,0
424,365.6537440782892,258,95,0
424,411.29395296303335,436,81,0
424,399.08783876033317,1239,22,0
424,408.53131924127706,876,85,0
424,424.3625734458392,557,61,0
424,391.0837644723145,129,87,0
424,403.52740678683244,1243,4,0
424,409.97327627903667,836,60,0
424,453.694252756765,1099,10,0
424,430.1153901232343,572,16,1
424,482.42698757937126,615,55,0
424,433.98423536782667,1061,4,0
424,441.9915762702735,1216,61,0
424,464.84121056911675,1332,12,0
424,510.2206222103074,715,47,0
424,523.4268679095549,182,71,0
424,467.86544224309375,567,42,0
424,503.39601835828256,1312,76,0
424,519.3696383675209,551,17,0
424,506.77806769550807,49,14,0
424,570.3333741093579,1434,75,0
424,529.7937538099841,334,79,1
424,582.091395501699,714,42,0
424,537.9850159807603,1361,99,0
424,597.9987580387104,808,75,0
424,529.7176014055825,1324,75,0
424,589.1269091278735,30,7,0
424,562.0339323694288,335,55,0
424,531.5909228828624,1031,46,0
424,578.0080591626703,1259,15,0
424,659.9956192682743,544,100,0
424,540.4778684854662,484,35,0
424,630.8508974994161,1019,69,0
425,305.4361564518382,545,47,0
425,319.0776090805728,952,45,0
425,332.1042820865728,1030,90,0
425,349.3893129396224,285,23,0
425,355.40398664603754,1347,2,0
425,377.09483669553447,420,93,0
425,371.5407837294289,166,15,0
425,395.5959353164447,803,45,0
425,414.26496578394784,899,28,0
425,424.21948228163706,272,26,1
425,451.63511049749246,791,2,0
425,460.2373923826298,492,87,0
425,484.57364288440044,940,59,0
425,499.10858367382446,696,69,0
425,513.2998987698448,233,7,0
425,489.5731790352799,558,94,0
425,522.8193726604088,611,6,0
425,537.6888742492764,807,52,0
425,533.0915709824089,198,94,0
425,534.2988481747126,249,22,0
425,547.7211878606211,1375,88,0
425,519.1711602460207,1236,91,0
425,619.0794964820687,15,11,0
425,592.7372880745879,393,95,0
425,565.684646385555,301,33,0
425,584.9794898581766,50,59,0
425,574.397896582826,1174,22,0
425,676.6608232001388,271,31,0
425,714.9428410335231,967,53,0
425,736.0715743155808,673,90,0
425,722.9153452619223,957,89,0
425,736.5780600952465,354,73,0
425,692.9418303487271,367,68,0
425,739.9458646473196,1262,9,1
425,788.8430404812617,249,40,0
425,709.8830843906435,1395,16,0
425,810.3301808703907,304,65,0
426,300.87696108888713,1045,73,0
426,309.0713886696474,534,36,0
426,320.47968779995216,450,61,0
426,324.41852165680973,44,12,0
426,337.379295338136,926,7,0
426,335.91244949014396,635,7,0
426,341.93545108965867,1414,38,0
426,353.93028280946334,561,10,0
426,372.3498878768522,773,90,0
426,366.6458023671209,1177,62,1
426,391.90520281075095,1208,32,0
426,377.74438269756945,655,99,0
426,400.89330758069474,997,28,0
426,420.6506397662442,688,48,0
426,435.40329209044387,113,37,0
426,441.41640942157835,382,55,0
426,428.3724516344188,10,38,0
426,445.59264027767574,856,29,0
426,454.5860156524317,481,9,0
426,441.5783972614704,490,20,0
426,435.6866180739431,367,47,0
426,508.1699310494056,345,62,0
426,467.45588129362625,263,53,0
426,475.00537970575635,1395,65,0
426,498.5515592531913,453,70,0
426,550.6153692982566,870,88,0
426,513.8503237585364,33,90,0
426,528.9185665272031,42,34,1
426,557.1887244268812,649,50,0
426,579.6852837763277,537,26,0
426,503.70581993725193,814,68,0
426,586.9034284101031,1147,98,0
426,614.8549737189455,533,67,0
426,627.5679745654049,1004,92,0
426,578.9339382894199,636,92,0
426,629.6860237135511,398,100,0
426,646.7582467589225,130,10,0
426,561.9781711559897,209,89,0
427,527.730971706515,247,83,0
427,580.4148129103002,62,40,0
427,618.2604869703812,189,20,0
427,652.516644183831,1435,16,0
427,677.2661808887406,1135,27,0
427,784.7802909125753,317,36,0
427,776.5218837397765,717,61,0
427,859.9810781687394,1299,62,1
427,854.5181882369685,1409,29,0
427,1013.3349058278308,877,15,0
427,1043.6015754901503,1269,39,0
427,1043.779278386819,149,48,0
427,1105.6043617944565,635,18,0
427,1118.435868772186,770,20,0
427,1092.518153774788,672,67,0
427,1266.0025269344221,1305,41,0
427,1392.7065147170626,1101,1,0
427,1150.2022016077603,454,91,0
427,1407.2264329955588,1306,11,0
427,1420.9132438981678,71,28,0
427,1582.5542344108915,153,4,0
427,1433.170849634217,26,8,0
427,1602.6012384312553,780,55,0
428,273.6137230132564,1406,44,0
428,319.0383223524113,596,76,0
428,367.5949572979623,26,36,0
428,439.7203123798263,345,11,0
428,514.9016635091084,1212,96,0
428,582.2853754250568,398,19,0
428,625.5745408935574,1366,42,0
428,691.4903595624894,885,100,0
429,160.57946380658922,1434,78,0
429,166.1282592127324,1085,74,0
429,169.5338739933764,1142,88,0
429,173.73680396261344,627,34,0
429,180.26456689108434,1408,93,0
429,187.1897707987076,1400,39,1
429,186.39232067487225,479,29,0
429,194.66727670653023,705,91,0
429,205.77030653157533,355,66,0
429,213.20008206372898,357,42,0
429,209.46823061411968,176,68,0
429,211.50957800115066,729,63,0
429,213.04696088089145,279,52,0
429,229.50836569534212,223,99,0
429,242.47535430270406,504,26,0
429,238.79228931208604,1035,35,0
429,249.93351146765963,1061,59,0
429,234.57599016512933,244,1,0
429,236.91920721696306,1116,24,1
429,257.4245680161754,11,49,0
429,266.9432251542481,296,70,0
430,383.26523310156546,537,73,0
430,393.2554919208325,648,43,0
430,409.7675410838131,593,79,0
430,422.57084458716133,1406,68,1
430,431.36093661645634,1320,10,0
430,432.56051825182567,484,97,0
430,457.8044929541072,670,73,0
430,475.1308984494268,239,52,0
430,481.99470510849955,226,13,0
430,478.4330803425813,253,46,0
430,500.5614237669987,935,38,0
430,522.4446341622955,224,75,0
430,508.3441499282073,1325,90,0
430,546.088630824912,548,17,0
430,570.5114845774294,1391,37,0
430,551.865384652885,453,99,0
430,550.975228727593,405,96,0
430,588.8696663362554,1431,48,0
430,614.0719006697964,443,79,0
430,645.0742056762762,590,43,0
430,588.8974254264555,295,27,0
430,594.1251451782625,606,72,0
430,654.2710827719761,231,46,0
430,655.4914470478762,383,52,0
430,714.0692213540251,1173,24,0
430,673.208594043967,1254,50,0
430,689.9142320199043,510,8,0
430,664.4128740640489,924,91,0
430,647.0936424748861,1068,91,0
430,710.1413183715499,341,48,0
430,728.2490822961538,294,88,0
430,782.820060145449,819,82,0
430,783.4384518884931,1187,88,0
430,787.9006624781856,262,74,0
430,777.0101340430681,188,49,0
431,973.7144976339829,787,66,0
431,1022.8896878976315,29,46,0
431,1052.90135483109,253,17,0
431,1079.197357258315,833,3,1
431,1146.872251314633,1331,52,0
431,1187.9391818914273,424,69,0
431,1261.048741307251,1278,48,0
431,1264.1263076526118,254,25,0
431,1320.0119253388139,1371,60,0
431,1418.9614798920989,101,89,0
431,1332.0893054493622,540,2,0
431,1360.0846096717412,494,96,0
431,1431.9436460977731,1155,9,0
431,1457.3961975433817,1005,77,0
431,1652.88147916772,112,55,0
431,1754.0616608774098,1431,54,0
431,1786.7447207900661,1029,84,1
431,1571.9973207452201,1326,85,0
431,1680.684515488338,984,41,0
431,1941.015542518215,448,81,0
431,1823.138776524017,732,5,0
431,1765.9386271625435,189,85,0
431,1987.7214013861799,585,37,0
431,2094.8873568003637,833,16,0
431,1987.0775442254405,1097,6,0
431,1971.8722894346502,1307,41,0
432,970.2282524326409,351,1,0
432,1004.5469303310368,881,56,0
432,1036.1410624621333,706,31,0
432,1067.8545632101436,104,19,0
432,1118.3559754288576,665,27,0
432,1135.7777121315867,459,100,0
432,1186.5834397039953,1256,5,0
432,1206.842272135512,494,76,0
432,1225.6066081660117,824,59,0
432,1311.5835836828142,929,6,0
432,1355.917500112313,1041,29,0
432,1348.926208744293,1163,67,0
432,1293.135031043226,451,7,0
432,1353.4297753777037,1241,42,0
432,1367.6186761829933,124,58,0
432,1442.1559661477345,985,24,0
432,1572.0284843914565,123,93,0
432,1416.441599344694,441,64,0
432,1545.0657260593352,567,14,0
432,1517.9126334377447,517,45,0
432,1512.245419562414,794,26,0
432,1733.0054328389947,375,37,0
432,1817.406983690641,191,100,0
432,1729.0244725887974,496,14,0
432,1613.967185471417,499,63,0
432,1771.1695424424915,1010,29,0
432,1816.0657331035984,156,75,0
432,1731.9294330066573,963,67,0
432,1910.437445707731,293,77,0
432,1867.6633702385348,194,32,1
432,2050.287231983684,306,94,1
432,2086.0123881175505,214,86,0
432,1978.022678802284,419,40,0
432,1930.5102939566739,938,67,0
432,1994.0741702101323,380,54,0
432,2187.93244122861,147,55,0
432,2057.143237418736,1044,96,0
432,2172.1019444841945,150,48,0
432,2393.938970449841,812,81,0
432,2298.400921991438,804,99,0
432,2246.029856418528,181,94,0
432,2347.639427117645,100,21,0
432,2494.2410068541744,152,25,0
433,548.7933631048396,1307,75,0
433,582.8097541579813,123,98,0
433,629.4378182466803,925,25,0
433,667.7644813392017,1139,26,0
433,681.36360790989,1065,6,0
433,698.2168643709181,1165,40,0
433,794.4837088490327,1368,61,0
433,797.6573955843497,1054,29,0
433,869.657231116523,432,25,0
434,296.01546310123604,164,88,0
434,307.82157498113577,158,42,0
434,321.8422918207945,684,23,0
434,325.6396092858563,1305,11,0
434,342.9493078143212,46,15,0
434,358.2662151248444,1398,78,1
434,381.1685445024757,36,22,0
434,366.2697130843955,557,3,0
434,385.4592545922796,894,70,0
434,388.6019812457498,618,47,0
434,405.0751554690395,426,78,0
434,402.0521689342761,481,98,1
434,428.49768360649944,1124,30,0
434,437.9409015442202,1356,29,0
434,496.87306799299415,81,88,0
434,488.97540447553655,1160,78,0
434,456.5552878482561,572,27,0
434,519.0670521655635,907,6,0
434,509.63724716845786,413,73,0
434,509.88082176089085,651,71,0
434,506.11378084400235,446,33,0
434,500.4544451271629,1435,79,0
434,605.5669907173585,530,26,0
434,604.5774082820113,1249,34,0
434,604.1851046442691,106,79,0
434,610.6783527145649,1000,69,0
434,545.4917938487054,326,39,0
434,646.9442825529811,985,5,0
434,662.3713531519793,703,92,0
434,693.4475880786017,1222,17,0
434,691.1603687121307,1349,46,0
435,906.7303543433534,1183,92,0
435,1159.1739500572141,46,70,0
435,1363.1409877830056,637,58,0
435,1568.428819829083,888,93,0
435,1918.1653023949116,1310,10,0
435,2162.2526396184217,521,98,0
436,710.4527339730449,421,29,0
436,736.0742234665424,469,70,0
436,759.1606623314163,756,27,0
436,810.5376149545666,136,63,0
436,829.7839428661345,240,45,0
436,836.342728952446,364,83,0
436,898.294024943823,337,29,0
436,886.6875464374772,436,13,0
436,938.5135438096454,947,85,0
436,999.1875745662517,1140,46,1
436,1060.7529579430743,638,61,0
436,1051.1421168466593,71,76,0
436,1074.325711761232,1223,58,0
436,1177.4373140625078,74,93,0
436,1164.4573113804727,646,66,1
436,1227.703358010066,777,86,0
436,1270.8143994777058,946,34,0
436,1291.6766688789396,209,8,0
436,1291.8765293623865,651,2,0
436,1236.9638153890553,522,100,0
436,1200.4821085692797,355,61,0
436,1363.2313892355946,724,29,0
436,1430.6964333640574,1215,22,0
436,1292.7580854973314,79,87,0
436,1413.7227152941255,1151,100,0
436,1522.1830171195752,1190,85,0
436,1552.2151557876014,386,87,0
437,90.49169696911208,31,13,0
437,105.65533692520543,546,4,0
437,129.01216975108647,1216,22,0
437,135.39328303904705,1127,95,0
437,158.71464670761378,538,64,0
437,158.98659290534522,533,69,0
437,174.64669102585844,1427,75,0
437,207.13435910012726,1291,96,0
437,244.56339787079582,700,77,0
437,225.7799620031533,27,4,0
437,223.5673620045232,585,40,0
438,759.8104669708687,486,71,0
438,803.5518131731121,55,25,0
438,831.6576214436956,738,26,0
438,866.6185789046846,704,35,0
